user_id,item_id,timestamp
AEVF5EIFNSPO7NULRHJ2WPUMPPQA,0395489326,899238839000
AEVF5EIFNSPO7NULRHJ2WPUMPPQA,0345325818,899242690000
AEVF5EIFNSPO7NULRHJ2WPUMPPQA,0930289234,899408443000
AGQH6S27IKGR3QURKFZHW3MDQ3ZQ,0156443791,904331154000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,0451195663,909070070000
AGQYEXFUQB6H5UWEU2GPJXJQ7V5Q,1891620088,914989820000
AGQYEXFUQB6H5UWEU2GPJXJQ7V5Q,0871137194,914990572000
AEJWOZC4BAH6D2XW5NISXUOEHHMA,087584863X,915472349000
AH6WLMC4CLGSVJN6AJGCWES6WSBQ,0441000681,915961942000
AERPQKROUGZID2LZV2RYMQ6YIWTQ,067973371X,916953018000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,0399144005,922449827000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,0871137380,922450717000
AERPQKROUGZID2LZV2RYMQ6YIWTQ,039914496X,927296952000
AHAYX6YWLK52LPXFSE2QUNMMS44A,0805058028,927827562000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,038529929X,931544126000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,0684851911,931545138000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0684867621,935330240000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0679740678,938023952000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0684841185,938206603000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0684853515,938621965000
AHCEGHGYWR4RIDWR2LGQDCCLJJAA,0380973464,940695416000
AGLZQURCP6E7EEIOWXMNCKWWN7KQ,0380977400,941570354000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0312890222,941835104000
AHH2TTXJBT3G6M727TYEIIBADARQ,1563525526,942045474000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0380013924,942616078000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0380015390,942630070000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0922915113,942631310000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,1567186661,942981852000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,014019536X,943191292000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0922915008,943216130000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0425121259,943301554000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0061091316,943391374000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0385007515,944253900000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0449213013,944506196000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0875421180,944514233000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0441003311,945206885000
AEJWOZC4BAH6D2XW5NISXUOEHHMA,067080889X,946612693000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,0679444815,946917615000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0922915660,947715348000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0875421849,948314000000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0375503323,948682334000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0316235024,950290111000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0877283346,950891739000
AHQ3D2NSTAUAXJ4WMYZHEMR4SM5Q,0671016784,952211396000
AGW2Q34KQNUJJZ5SLTWGIV77MM3Q,0451523482,952585801000
AHQCRSAU63LRJRMGTV2ZYJJZ54KA,0441006329,956391286000
AFI6FE3N2QWZNYWPSNGGM3CTFLHA,0393320030,956546738000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0060901012,956828058000
AHQCRSAU63LRJRMGTV2ZYJJZ54KA,0804831947,957037931000
AEN2N4CUCLSOT5HSELJVMDPLRG2Q,0060392983,957979984000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,087542791X,958129058000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0345298349,959807554000
AHAYX6YWLK52LPXFSE2QUNMMS44A,0875967604,959831700000
AHAYX6YWLK52LPXFSE2QUNMMS44A,0395906660,960056944000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,0201354934,960431205000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565924274,960432098000
AHAYX6YWLK52LPXFSE2QUNMMS44A,188882719X,960582037000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,0028629515,961042395000
AHCEGHGYWR4RIDWR2LGQDCCLJJAA,0156006391,961214817000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,1567186637,961244519000
AGNNY2HWWUG4HVF55UERTWEXJABQ,0553579754,961421164000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565923251,961893259000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,155652241X,962328076000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,0672316641,962913372000
AHMQE4CUBESTD62NMJD3PC3BFQYQ,0446525871,964720922000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0441006582,965791404000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0374523193,965792723000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,1558504796,965793377000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0575601108,965793525000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0375410287,965794677000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0553264303,965794984000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0395611598,965795758000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0140178244,965796660000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0345409086,965798473000
AFLHU47XNOFSWPXKQECQRJRXIDPQ,0374514313,965799911000
AEJWOZC4BAH6D2XW5NISXUOEHHMA,1569471797,966191123000
AGKUCML76DUT5DAWRBVEO4DHZL4Q,0451188462,966293887000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565925289,966473013000
AFHFBDPJAJ2JZQCIRVDGOJ2U3WDQ,0441004903,966491427000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565928717,967074816000
AHQVQBSU55YEG4IOSFAR3VWMDC7A,0060196300,967085837000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0062516329,967410644000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0875420036,968770535000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565925726,968877701000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565927095,968991699000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565924266,969419862000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,0201354632,970020567000
AGUWKGBIQOFLSJXC3FPNFKTBSJ4A,0449213803,970077092000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,0805008942,971394104000
AFI6FE3N2QWZNYWPSNGGM3CTFLHA,0061043796,971731499000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565927249,972001407000
AHQ3D2NSTAUAXJ4WMYZHEMR4SM5Q,0345337662,972870953000
AERIW37GFDSVLZXANDKFUOVLY74A,0385498799,972947138000
AFHFBDPJAJ2JZQCIRVDGOJ2U3WDQ,0486258963,973317377000
AFQ4RXCGFMPHD2HB55W33MIFQ2WQ,0345413873,973958004000
AHY52B6X3PA6SNZ54OYIC3OTWY2A,0446527165,974064050000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565926226,974160967000
AHY52B6X3PA6SNZ54OYIC3OTWY2A,0446358576,974588366000
AHY52B6X3PA6SNZ54OYIC3OTWY2A,0446353205,974588972000
AHY52B6X3PA6SNZ54OYIC3OTWY2A,0446301582,974589381000
AHY52B6X3PA6SNZ54OYIC3OTWY2A,068486813X,974590731000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,1565921275,974863598000
AHY52B6X3PA6SNZ54OYIC3OTWY2A,0671798154,974942008000
AE2EQIWFETMRHUOAQQ75IT7OYCWA,059600026X,975307243000
