user_id,system,recall@10,long_tail_recall@10
user_000008,MIND (lr1e-4),0.04819277108433735,0.07142857142857142
user_000014,MIND (lr1e-4),0.0,0.0
user_000045,MIND (lr1e-4),0.0,0.0
user_000048,MIND (lr1e-4),0.0,0.0
user_000049,MIND (lr1e-4),0.0,0.0
user_000057,MIND (lr1e-4),0.0,0.0
user_000077,MIND (lr1e-4),0.0,0.0
user_000080,MIND (lr1e-4),0.0,0.0
user_000088,MIND (lr1e-4),0.0,
user_000098,MIND (lr1e-4),0.0,
user_000099,MIND (lr1e-4),0.0,
user_000101,MIND (lr1e-4),0.0,0.0
user_000106,MIND (lr1e-4),0.0,0.0
user_000140,MIND (lr1e-4),0.0,0.0
user_000143,MIND (lr1e-4),0.0,0.0
user_000146,MIND (lr1e-4),0.0,0.0
user_000157,MIND (lr1e-4),0.0,0.0
user_000171,MIND (lr1e-4),0.0,0.0
user_000176,MIND (lr1e-4),0.0,0.0
user_000183,MIND (lr1e-4),0.0,0.0
user_000184,MIND (lr1e-4),0.0,0.0
user_000192,MIND (lr1e-4),0.0,0.0
user_000204,MIND (lr1e-4),0.0,0.0
user_000225,MIND (lr1e-4),0.01098901098901099,0.0
user_000228,MIND (lr1e-4),0.0,0.0
user_000232,MIND (lr1e-4),0.0,0.0
user_000247,MIND (lr1e-4),0.0,0.0
user_000272,MIND (lr1e-4),0.0,0.0
user_000282,MIND (lr1e-4),0.0,0.0
user_000286,MIND (lr1e-4),0.0,0.0
user_000301,MIND (lr1e-4),0.0,0.0
user_000308,MIND (lr1e-4),0.0,
user_000321,MIND (lr1e-4),0.0,0.0
user_000328,MIND (lr1e-4),0.010869565217391304,0.0
user_000333,MIND (lr1e-4),0.0,0.0
user_000335,MIND (lr1e-4),0.03125,0.0
user_000336,MIND (lr1e-4),0.0,0.0
user_000352,MIND (lr1e-4),0.0,0.0
user_000364,MIND (lr1e-4),0.0,0.0
user_000368,MIND (lr1e-4),0.0,0.0
user_000375,MIND (lr1e-4),0.0,0.0
user_000386,MIND (lr1e-4),0.0,0.0
user_000399,MIND (lr1e-4),0.0,0.0
user_000402,MIND (lr1e-4),0.0,0.0
user_000406,MIND (lr1e-4),0.0,0.0
user_000408,MIND (lr1e-4),0.0,0.0
user_000410,MIND (lr1e-4),0.0,0.0
user_000416,MIND (lr1e-4),0.0,0.0
user_000419,MIND (lr1e-4),0.0,0.0
user_000435,MIND (lr1e-4),0.0,0.0
user_000448,MIND (lr1e-4),0.01020408163265306,0.0
user_000455,MIND (lr1e-4),0.0,0.0
user_000473,MIND (lr1e-4),0.0,0.0
user_000487,MIND (lr1e-4),0.0,0.0
user_000519,MIND (lr1e-4),0.0,0.0
user_000526,MIND (lr1e-4),0.0,0.0
user_000541,MIND (lr1e-4),0.0,0.0
user_000547,MIND (lr1e-4),0.0,
user_000548,MIND (lr1e-4),0.0,0.0
user_000556,MIND (lr1e-4),0.0,0.0
user_000560,MIND (lr1e-4),0.0,0.0
user_000561,MIND (lr1e-4),0.0,0.0
user_000563,MIND (lr1e-4),0.0,0.0
user_000567,MIND (lr1e-4),0.0,0.0
user_000597,MIND (lr1e-4),0.0,0.0
user_000608,MIND (lr1e-4),0.0,0.0
user_000638,MIND (lr1e-4),0.0,0.0
user_000657,MIND (lr1e-4),0.0,0.0
user_000664,MIND (lr1e-4),0.0,0.0
user_000674,MIND (lr1e-4),0.0,0.0
user_000677,MIND (lr1e-4),0.0,0.0
user_000723,MIND (lr1e-4),0.0,0.0
user_000736,MIND (lr1e-4),0.0,0.0
user_000748,MIND (lr1e-4),0.0,0.0
user_000759,MIND (lr1e-4),0.0,0.0
user_000777,MIND (lr1e-4),0.0,0.0
user_000784,MIND (lr1e-4),0.0,0.0
user_000785,MIND (lr1e-4),0.0,0.0
user_000786,MIND (lr1e-4),0.0,0.0
user_000796,MIND (lr1e-4),0.0,0.0
user_000805,MIND (lr1e-4),0.0,0.0
user_000817,MIND (lr1e-4),0.015384615384615385,
user_000843,MIND (lr1e-4),0.0,0.0
user_000846,MIND (lr1e-4),0.0,0.0
user_000853,MIND (lr1e-4),0.0,0.0
user_000855,MIND (lr1e-4),0.0,
user_000859,MIND (lr1e-4),0.0,0.0
user_000864,MIND (lr1e-4),0.0,0.0
user_000883,MIND (lr1e-4),0.0,0.0
user_000907,MIND (lr1e-4),0.0,0.0
user_000916,MIND (lr1e-4),0.0,0.0
user_000948,MIND (lr1e-4),0.0,0.0
user_000955,MIND (lr1e-4),0.0,0.0
user_000956,MIND (lr1e-4),0.0,0.0
user_000967,MIND (lr1e-4),0.0,0.0
user_000972,MIND (lr1e-4),0.0,0.0
user_000982,MIND (lr1e-4),0.0,0.0
user_000985,MIND (lr1e-4),0.0,0.0
user_000996,MIND (lr1e-4),0.0,0.0
