user_id,system,recall@10,long_tail_recall@10
AE24IPP565CF2NWNDCSTYYGAWY5A,Essence (K=3),0.0,
AE25PKP4DELQUP4EKOFRMTXG26GQ,Essence (K=3),0.0,0.0
AE2BR5KVBCYRPJOE5QIJA522WD6A,Essence (K=3),0.0,0.0
AE2EQIWFETMRHUOAQQ75IT7OYCWA,Essence (K=3),0.0,0.0
AE2FQMIPSPB4P4ICPAPY6CWKLVRA,Essence (K=3),0.0,
AE2IOEBB2ZWAJRCPU3UNMFYKFJAA,Essence (K=3),0.2,
AE2L54LBHP2INCTEHGS7IEAFQJIA,Essence (K=3),0.0,0.0
AE2LYVGEMVGJLY4AKRKBUGATC7RA,Essence (K=3),0.0,0.0
AE2N7SLQNNU3DMKWCSYQ3EX7YKSQ,Essence (K=3),0.1111111111111111,0.0
AE2PT4VR4PSPFP7GEKIAWXU5WIBQ,Essence (K=3),0.0,0.0
AE2RM4MMMEI72LAIUE65SE6O3HYA,Essence (K=3),0.0,0.0
AE34UEHMNFJNTDSCOKGUGGZN37LQ,Essence (K=3),0.0,0.0
AE36QRRPB4KJXCCDF2O6RO3RHGEA,Essence (K=3),0.0,
AE3B52RNBKYNGB4W7OUKA2ZUKETA,Essence (K=3),0.0,0.0
AE3CLQPNFWSWGO2DB43T34O3UUVA,Essence (K=3),0.0,
AE3F4FYL3INJ4TR7BTEVSJNZF7VQ,Essence (K=3),0.0,0.0
AE3JIZUY5NFAZXIUPKYAIC43SICQ,Essence (K=3),0.0,
AE3NFC36AT3HIDJ5WJD3MFIJY33A,Essence (K=3),0.0,
AE3NMEDUNWZRXX34BS4OARMGPIZQ,Essence (K=3),0.0,0.0
AE3O33QDAJUUUIHLL3BDEE4CT5WQ,Essence (K=3),0.0,0.0
AE3QBHORIX77P4VSY56UGRH7JHKA,Essence (K=3),0.0,0.0
AE3ZDAWJ75N5SZ4DPS54A6UNGVDQ,Essence (K=3),0.0,0.0
AE3ZV7ITHUXP3C3BASBBIQ7W32OQ,Essence (K=3),0.0,0.0
AE42ZHZLHE3K7IGBNPUQ2XGDQNIA,Essence (K=3),0.0,0.0
AE46IRBXL6OUQ4DYU2FTJOA4UBTQ,Essence (K=3),0.8,
AE4INHLQ3RJDSFLZKJ7435HZNZ3A,Essence (K=3),0.0,0.0
AE4OENC32WCDOINT3W6IDUVQNX4A,Essence (K=3),0.25,0.25
AE4QJLCBQH74DTKX3MN6JPSN22YQ,Essence (K=3),0.0,0.0
AE4WNZBCEVA3EXBG2H33AQ2FG7PQ,Essence (K=3),0.0,0.0
AE4Y3YEZRRMFC44WE74BCZQN5LRA,Essence (K=3),0.0,0.0
AE4ZF44EU4MZ3EFEBIKC6IVMBSMQ,Essence (K=3),0.0,
AE55IIDFUIUGHAHTLOPEQDSW3IHA,Essence (K=3),0.0,
