user_id,item_id,timestamp
67,260,975660443
67,2858,975660622
67,2291,975660705
67,1580,975660743
67,1282,975660783
67,551,975660783
67,3555,975660820
67,480,975660820
67,661,975661054
67,2033,975661183
67,3484,975661278
67,3325,975661495
67,891,975661495
67,595,975661625
67,3213,975661625
67,2078,975661664
67,2700,975661664
67,3034,975661664
67,2987,975661664
67,1025,975661705
67,588,975661705
67,2089,975661757
67,2081,975661757
67,2090,975661798
67,1033,975661828
67,2048,975661876
67,48,975661876
67,2140,975662061
67,2,975662161
67,653,975662161
67,2005,975662347
67,2161,975662347
67,1073,975662347
67,2193,975662347
67,1097,975662347
67,926,975662626
67,410,975662626
67,110,975662801
67,2028,975663879
67,2571,975663879
67,1527,975663969
92,3408,1150128955
92,2268,1150128957
92,4995,1150129019
92,6539,1150129030
92,3948,1150129043
92,44195,1150129095
92,3916,1150129127
92,457,1150129130
92,1242,1150129135
92,110,1150129137
92,1704,1150129141
92,2762,1150129147
92,5989,1150129178
92,1036,1150129186
92,33794,1150129188
92,2501,1150129191
92,3578,1150129195
92,318,1150129198
92,3098,1150129222
92,1961,1150129225
92,3508,1150129230
92,356,1150129238
92,474,1150129241
92,3499,1150129317
92,1259,1150129319
92,1198,1150129332
92,7018,1150129338
92,40819,1150129345
92,1610,1150129357
92,2000,1150129362
92,2918,1150129366
92,3421,1150129369
92,1270,1150129372
92,4085,1150129376
92,1291,1150129379
92,3071,1150129386
92,1393,1150129388
92,6377,1150129404
92,4306,1150129410
92,5445,1150129415
92,428,1150129421
92,34162,1150129427
92,41569,1150129431
92,4616,1150129439
92,6378,1150129446
92,50,1150129463
92,1954,1150129478
92,47,1150129483
92,593,1150129488
92,6979,1150129493
92,8798,1150129499
92,260,1150129513
92,1196,1150129516
92,553,1150129521
264,131013,1543389585
264,79592,1543389636
264,112450,1543389709
264,2864,1543389745
264,178,1543389907
264,42725,1543389937
264,47997,1543390455
264,34319,1543390648
264,1747,1543390788
264,2169,1543390901
264,2888,1543390923
264,1735,1543390961
264,93510,1543391407
264,129737,1543391841
264,87485,1543392071
264,96616,1543392150
264,59369,1543392262
264,1297,1543392571
264,2918,1543392597
335,318,1562164961
335,1196,1562164963
335,356,1562164967
335,260,1562164970
335,1197,1562164971
335,1210,1562164973
335,201773,1562165029
335,122914,1562165040
335,195159,1562165041
335,194448,1562165043
335,192803,1562165046
335,1704,1562165103
335,58559,1562165106
335,1036,1562165108
335,54286,1562165111
335,122912,1562165114
335,5989,1562165122
335,48516,1562165125
335,79132,1562165135
335,193950,1562165171
335,5418,1562165173
335,109487,1562165174
335,59315,1562165177
335,74458,1562165185
335,106782,1562165190
335,85414,1562165194
335,6378,1562165286
335,78469,1562165292
400,2424,920331368
400,47,920331728
400,110,920331728
400,457,920331728
400,252,920331728
400,260,920331729
400,2090,920331871
400,593,920331871
400,529,920331871
400,527,920331871
400,1210,920332063
400,1197,920332063
400,1196,920332063
400,356,920332063
400,912,920332063
400,17,920332063
400,1357,920332146
400,2406,920332146
400,2080,920332656
400,1639,920332656
400,916,920332711
400,2243,920332711
400,1721,920332711
400,11,920332780
400,1101,920332831
400,74,920332831
400,1183,920332831
400,1801,920332831
400,497,920332831
400,1043,920332884
400,1265,920332884
400,2248,920332884
400,1821,920332935
400,2145,920332935
400,2146,920332935
400,1835,920332989
400,920,920332989
400,915,920332989
400,2100,920333132
400,932,920333132
400,1286,920333201
400,1290,920333201
400,1597,920333201
400,1888,920333201
400,1629,920333201
400,7,920333201
400,440,920333201
400,46,920333357
400,377,920333357
400,380,920333357
400,1569,920333358
400,2405,920333358
400,105,920333358
400,357,920333423
400,361,920333423
400,339,920333530
400,838,920333531
400,802,920333531
400,852,920333724
400,1593,920333724
400,351,920333724
400,1307,920333724
400,1498,920333773
400,708,920333773
400,691,920333774
400,1393,920333774
400,276,920333827
400,597,920333827
400,1479,920333827
400,1457,920333827
400,289,920333827
400,266,920333827
400,270,920333827
400,1441,920333900
400,2316,920333900
400,550,920333900
400,140,920333900
400,1409,920333900
400,1408,920333964
400,469,920333964
400,237,920333964
400,539,920333964
419,2959,1523060253
419,93510,1523060267
419,173291,1523060334
419,6874,1523060351
419,296,1523060369
419,3285,1523060404
419,127118,1523060449
419,5618,1523060590
419,156726,1523060602
419,65261,1523060615
419,3000,1523060634
419,31658,1523060654
419,5971,1523060666
419,6350,1523060677
419,7099,1523060682
419,5952,1523060690
419,4993,1523060692
419,7153,1523060694
419,41566,1523060746
419,74789,1523060764
419,82169,1523060776
559,780,850697542
559,648,850697543
559,736,850697543
559,95,850697543
559,62,850697543
559,376,850697576
559,3,850697576
559,7,850697576
559,6,850697576
559,5,850697576
559,36,850697576
559,653,850697613
559,784,850697613
559,786,850697613
559,783,850697613
559,104,850697613
559,708,850697613
559,788,850697642
559,637,850697642
559,140,850697642
559,12,850697667
559,724,850697667
559,74,850697667
559,719,850697704
559,711,850697704
559,671,850697704
559,609,850697704
559,1356,850697704
559,667,850697704
559,631,850697704
559,832,850697722
559,64,850697744
559,94,850697744
890,588,836907384
890,349,836907384
890,318,836907434
890,595,836907435
890,457,836907459
890,593,836907459
890,185,836907480
890,300,836907544
890,47,836907547
890,454,836907600
890,225,836907601
890,356,836907604
890,364,836907783
890,480,836907787
890,380,836908387
890,296,836908387
890,150,836908387
953,750,1096764089
953,920,1096764111
953,337,1096764130
953,1230,1096764137
953,1304,1096764140
953,3996,1096764163
953,151,1096764171
953,112,1096764192
953,1374,1096764196
953,3328,1099704132
953,2001,1099704225
953,3147,1099704232
953,2268,1099704243
953,3418,1099704259
953,1394,1099704264
953,527,1099704268
953,2762,1099704272
953,1302,1099704278
953,1682,1099704280
953,36,1099704295
953,1240,1099704305
953,1094,1099704312
953,342,1099704315
953,6378,1099704323
953,5010,1099704370
1049,2762,940182952
1049,2763,940183001
1049,2599,940184026
1049,541,940184055
1049,2712,940184196
1049,1653,940184380
1049,2081,940184439
1049,595,940184463
1049,2571,940184511
1049,589,940184511
1049,480,940184565
1049,2692,940184936
1049,1090,940184968
1049,110,940185130
1049,161,940185188
1049,1210,940185281
1049,590,940185322
1049,112,940185353
1049,588,940185853
1049,720,940185853
1049,1907,940185853
1049,364,940185854
1049,783,940185891
1049,741,940185969
1049,2657,940519192
1049,594,940519192
1049,2080,940519346
1049,2863,940519350
1049,2019,940519759
1049,1214,940519759
1049,1240,940519759
1049,1197,940519759
1049,1036,940519759
1049,1200,940519867
1049,1304,940519867
1049,1429,940520174
1049,1148,940520793
1049,2085,940520793
1049,2857,940520793
1049,2542,940521131
1049,2324,940618091
1049,910,940618191
1049,1784,940618247
1049,2791,940618320
1049,1270,940618320
1049,318,940618486
1049,1396,940618563
1049,1225,940618615
1049,1962,940618793
1049,1960,940618872
1159,520,1250414570
1159,2761,1250414671
1159,2160,1250414713
1159,2010,1250414811
1159,290,1250414871
1159,3744,1250414877
1159,30810,1250414887
1159,48043,1250415603
1159,59387,1250415621
1159,5881,1250415644
1159,4973,1250415663
1159,4874,1250416447
1159,48997,1250417090
1159,48394,1250417133
1159,1093,1250418959
1159,296,1250420766
1159,1089,1250420782
1159,8950,1250420813
1159,5618,1250420835
1159,8874,1250420888
1159,6539,1250421360
1159,50594,1250421383
1159,3435,1250421398
1159,47610,1250421407
1159,46572,1250421419
1159,60069,1250421993
1159,68954,1250422011
1159,5110,1250427750
1159,1748,1250427845
1159,541,1250427862
1159,1,1250427907
1159,3114,1250427912
1159,628,1250427961
1159,7022,1250428226
1159,3911,1250428249
1159,6296,1250428264
1159,1288,1250428275
1159,367,1250428296
1159,344,1250428315
1159,19,1250428320
1159,1223,1250428382
1159,745,1250428387
1159,38038,1250428392
1264,1270,1032270368
1264,3254,1032270420
1264,849,1032270420
1264,1210,1032270470
1264,4621,1032270483
1264,1196,1032270512
1264,260,1032270535
1264,339,1032270535
1264,3996,1032270625
