user_id,item_id,rating,timestamp
86,260,5.0,945461153
86,1097,4.0,945461183
86,2816,1.0,945461183
86,920,3.0,945461219
86,946,4.0,945461219
86,3114,5.0,945461278
86,750,4.0,945461414
86,1175,4.0,945461414
86,1196,4.0,945461414
86,541,5.0,945461446
86,589,4.0,945461446
86,1210,4.0,945461446
86,2916,4.0,945461446
86,2968,4.0,945461484
86,2571,5.0,945461484
86,2640,4.0,945461484
86,1206,4.0,945461484
86,1580,4.0,945461484
86,1376,3.0,945461513
86,1527,5.0,945461513
86,1965,3.0,945461536
86,1197,5.0,945461631
86,1136,5.0,945461652
86,1265,4.0,945461683
86,1079,4.0,945461683
86,2791,4.0,945461728
86,223,4.0,945461756
86,1080,3.0,945461756
86,1234,5.0,945461782
86,1270,4.0,945461782
86,1641,4.0,945461816
86,2355,4.0,945461816
86,2716,4.0,945461851
86,1285,4.0,945461851
86,2700,2.0,945461851
86,588,4.0,945461851
86,356,5.0,945461851
86,34,4.0,945461880
86,1220,5.0,945461914
86,1200,4.0,945461992
86,1214,5.0,945461992
86,1240,5.0,945462017
86,480,3.0,945462066
86,2021,3.0,945462066
86,2985,4.0,945462097
86,1356,3.0,945462097
86,2105,2.0,945462097
86,2628,3.0,945462128
86,2657,4.0,945462128
86,2011,3.0,945462158
86,316,3.0,945462184
86,780,3.0,945462184
86,2054,2.0,945462209
86,1252,5.0,945462303
86,50,4.0,945462303
86,1089,4.0,945462325
86,593,5.0,945462366
86,608,5.0,945462366
86,924,5.0,945462366
86,457,5.0,945462413
86,1036,5.0,945462413
86,1249,5.0,945462413
86,3102,4.0,945462413
86,1179,4.0,945462492
86,2194,5.0,945462492
86,2692,5.0,945462492
86,912,4.0,945462579
86,1233,4.0,945462579
86,1927,5.0,945462579
86,2028,5.0,945462601
86,1250,5.0,945462601
86,1222,4.0,945462629
86,1183,4.0,945462629
86,1094,5.0,945462629
86,969,4.0,945462629
86,1090,5.0,945462677
86,647,4.0,945462717
86,1,5.0,945462775
86,2018,3.0,945462775
86,594,3.0,945462808
86,2078,3.0,945462808
86,2857,3.0,945462808
86,2987,5.0,945462839
86,2081,5.0,945462839
86,2294,4.0,945462839
86,2797,4.0,945462900
86,2,3.0,945462968
86,2174,4.0,945462968
86,246,5.0,945463025
86,2137,4.0,945463086
86,858,5.0,945668757
86,1198,5.0,945668759
86,2019,5.0,945668760
86,1221,4.0,945668760
86,1201,5.0,945668796
86,1291,4.0,945668836
86,1385,4.0,945668836
86,1954,4.0,945668836
86,474,5.0,945668886
86,2527,3.0,945668886
86,2872,3.0,945668886
86,2951,4.0,945668886
86,377,4.0,945668920
86,1610,5.0,945668920
86,21,4.0,945668950
86,2804,5.0,945669206
86,296,5.0,945669563
86,1217,4.0,945669738
86,344,3.0,945669825
86,19,1.0,945669825
86,3104,3.0,945669929
86,3039,3.0,945669929
86,1259,5.0,945669929
86,1307,5.0,945669929
86,1394,4.0,945669929
86,1288,4.0,945669966
86,2918,4.0,945669966
86,3070,5.0,945669966
115,527,5.0,973702173
115,555,5.0,973702173
115,3477,2.0,973702173
115,99,3.0,973702194
115,260,4.0,973702194
115,1127,4.0,973702488
115,2188,3.0,973702488
115,2572,5.0,973702488
115,2706,5.0,973702488
115,2858,5.0,973702488
115,110,4.0,973702641
115,1090,4.0,973702641
115,1196,3.0,973702641
115,1242,4.0,973702660
115,3062,5.0,973702661
115,1250,5.0,973702661
115,2944,5.0,973702661
115,356,5.0,973702676
115,1233,4.0,973702676
115,1208,5.0,973702695
115,1960,4.0,973702695
115,3035,4.0,973702696
115,3196,4.0,973702696
195,858,4.0,1545129463
195,50,5.0,1545129465
195,2959,3.5,1545129469
195,318,4.0,1545129472
195,58559,5.0,1545129473
195,5618,4.5,1545129475
195,260,3.0,1545129482
195,1196,3.0,1545129484
195,122912,3.5,1545129498
195,183897,4.0,1545129500
195,115713,4.0,1545129621
195,164179,4.0,1545129634
195,109487,5.0,1545129639
195,134130,3.5,1545129682
195,79132,5.0,1545129685
195,48780,4.5,1545129723
195,4963,4.0,1545129727
195,68954,4.5,1545129730
195,76093,4.5,1545129731
195,91529,5.0,1545129735
195,54503,4.0,1545129746
195,71535,3.5,1545129751
195,51255,4.0,1545129755
195,60069,5.0,1545130123
195,112552,3.5,1545130127
195,48516,4.5,1545130138
195,74458,4.5,1545130146
195,59315,4.0,1545130152
195,184685,5.0,1545130173
195,134853,4.0,1545130270
195,4226,4.5,1545130277
195,97913,4.0,1545130287
195,93510,3.5,1545130294
195,95510,2.0,1545130299
195,97306,5.0,1545130329
195,57669,4.5,1545130360
195,1089,4.0,1545130371
195,4011,3.5,1545130379
195,54286,4.0,1545130404
195,74789,3.0,1545130423
195,92259,3.5,1545130455
195,27773,4.5,1545130456
195,61323,4.5,1545130459
195,55820,4.0,1545130462
195,116797,4.0,1545130468
195,99114,4.5,1545130471
195,6377,4.5,1545130473
195,109374,4.5,1545130475
195,4886,4.0,1545130483
195,71156,4.0,1545130540
195,158238,5.0,1545130542
195,106916,4.5,1545130546
195,94959,4.5,1545130549
195,96737,4.0,1545130556
195,93838,4.5,1545130576
195,168248,4.5,1545130593
195,142488,4.5,1545130598
195,139644,4.5,1545130600
195,148626,4.5,1545130620
195,115149,4.5,1545130632
195,171763,4.0,1545130642
195,110501,4.0,1545130662
195,96610,4.0,1545130666
195,85414,3.5,1545130668
195,86332,3.0,1545130674
195,97921,4.0,1545130677
195,88129,4.0,1545130679
195,79702,4.5,1545130682
195,1732,4.0,1545212111
195,4993,4.0,1545216103
195,7153,4.0,1545216105
195,5952,4.0,1545216107
195,6539,3.5,1545216115
195,6874,4.0,1545216139
195,5445,3.0,1545216147
195,33794,4.5,1545216150
195,8961,4.5,1545216155
195,3996,4.5,1545216163
